aspectRatioType,calligraphy,cert,created,date,date_H,date_M,element,foldingMethod,fond,from,fulltext,huve,item,lang,lineage,memo,nameFull,note,note-mine,note-relation,note-sumamry,note-summary,note-summery,note-translation,number,openingPhrase,persName,placeFull,placeName,relationWithAnotherItems,stamp_c,stamp_o,title,transcription,type,type_formatted,witness
,,date_cert_low,1829-01-07,1829-01-07,,,div1,,,,"... fi'l-sānī min şehr Recebi'l-müreccib sene arbaʿa ve arbaʿin ve mieteyn ve elif



...



...",,,,,,,,,,,,,,,,,,,,,,DSCN1752-div1-zone_hfc_13h_cjb,,hüccet,hüccet,
,,,1829-01-14,1829-01-14,,,div1,,,,... fī 9 B sene 244,,,,,,,,,,,,,,,,,,,,,,DSCN1752-div1-zone_xyw_d3h_cjb,,unkown,unknown,
,,,2050-12-30,,,,div1,,,,...,,,,,,,,,,,,,,,,,,,,,,DSCN1752-div1-zone_zfd_f3h_cjb,,summary_Croatian,summary,
,,,2050-12-30,,,,div1,,,,"... fī
					




...
							






...
							






...
							






...",,,,,,,,,,,,,,,,,,,,,,DSCN2483-6-div1-zone_jxc_rhb_2mb,,sened,sened,
,,,2050-12-30,,,,div1,,,,"... fī
						




...",,,,,,,,,,,,,,,,,,,,,,DSCN2483-6-div1-zone_ycc_m3b_2mb,,sened,sened,
,,,1774-12-21,1774-12-21,,,div1,,,,... fī18 min Şevvāl'l-mükerrem sene 1188,,,,,,,,,,,,,,,,,,,,,,DSCN1021-div1-zone_gy3_j33_1jb,,mürāsele,mürāsele,
,,date_cert_unknown,1816-01-29,1816-01-29,,,div1,,,,... fī ... S 231,,,,,,,,,,,,,,,,,,,,,,DSCN1009-div1-zone_eml_jsg_z3b,,kassām_defteri,kassām,
,,,1781-12-15,1781-12-15|1781-12-15,,,div1,,,,"işbu bin yüz doksan beş senesinde der ... 
          ... hurira fi'l-tārīhi'l-mezbūr



...



...





...



...





...",,,,,,,,,,,,,,,,,,,,,,DSCN8993-div1-zone_tkc_m1y_wkb,,EMIN,emin,
,,,2050-12-30,,,,div1,,,,...,,,,,,,,,,,,,,,,,,,,,,DSCN8993-div1-zone_vsr_zzx_wkb,,summary_Croatian,summary,
,,,1835-04-27,1835-04-27,,,div1,,,,"işbu bin iki yüz elli senesinde der ...
          



...




...",,,,,,,,,,,,,,,,,,,,,,DSCN9333-div1-zone_qp5_lmm_ylb,,EMIN,emin,
,,,2050-12-30,1836,,,div1,,,,"... 1836.
          Nno 7.
          69",,,,,,,,,,,,,,,,,,,,,,DSCN9333-div1-zone_gkl_hmm_ylb,,summary_Croatian,summary,
,,,2050-12-30,1852-10-16,,,div1,,,,"... fī 3 Kānūn-u Sānī sene 69



...



...",,,,,,,,,,,,,,,,,,,,,,DSCN2266-div1-zone_lhq_fyf_dmb,,ʿilmühaber,ʿilmühaber,
,,,2050-12-30,,,,div1,,,,"...



...",,,,,,,,,,,,,,,,,,,,,,DSCN0465-div1-zone_cbl_xbc_2mb,,ʿarz-ıhāl_sūret,ʿarzıhāl,
,,,1785-01-08,1785-01-08,,,div1,,,,... fī 27 S sene 199,,,,,,,,,,,,,,,,,,,,,,DSCN0465-div1-zone_smh_1cc_2mb,,buyuruldu_sūret,buyuruldu,
,,,2050-12-30,,,,div1,,,,"... fī 




...",,,,,,,,,,,,,,,,,,,,,,DSCN0465-div1-zone_urj_tcc_2mb,,note,note,
,,,1832-05-29,1832-05-29,,,div1,,,,"işbu bin iki yüz krık yedi senesinde der ... 
          



...




...",,,,,,,,,,,,,,,,,,,,,,DSCN9327-div1-zone_vyd_q3m_ylb,,EMIN,emin,
,,,2050-12-30,1833|1825-08-13,,,div1,,,,"... 1833. - 1240.
          Nno 7.",,,,,,,,,,,,,,,,,,,,,,DSCN9327-div1-zone_zqw_n3m_ylb,,summary_Croatian,summary,
,,,1778-04-20,1778-04-20,,,div1,,,,"... fī 23 Ra sene 1192



...



...





...",,,,,,,,,,,,,,,,,,,,,,DSCN8987-div1-zone_gys_xvx_wkb,,EMIN,emin,
,,,2050-12-30,1778,,,div1,,,,... 1778.,,,,,,,,,,,,,,,,,,,,,,DSCN8987-div1-zone_tp4_vvx_wkb,,sumamry_Croatian,summary,
,,,1866-06-12,1866-06-12,,,div1,,,,"... fī 29 Muharrem sene 1283



...




...",,,,,,,,,,,,,,,,,,,,,,DSCN1948-div1-zone_zzp_yyd_djb,,tapu_senedi,tapu,
,,,2050-12-30,,,,div1,,,,...,,,,,,,,,,,,,,,,,,,,,,DSCN1948-div1-zone_w5f_1zd_djb,,tuğra,tuğra,
,,date_cert_low,1780-08-02,1780-08-02,,,div1,,,,"... fī 2 Şaʿbān sene 1194



...




...




...",,,,,,,,,,,,,,,,,,,,,,DSCN8978-div1-zone_j1v_lds_wkb,,EMIN,emin,
,,date_cert_medium,1843-10-18,1843-10-18,,,div1,,,,"... fī 25 N sene 59



...



...",,,,,,,,,,,,,,,,,,,,,,DSCN1960-div1-zone_dqk_wp2_djb,,tezkire-i_dīvānī,tezkire,
,,,1615-03-15,1615-03-15,,,div1,,,,"... fi'l-yevmi'l-hāmis ʿaşar şehr Saferi'l-... sene arbaʿa ve ʿaşrīn ve elif



...",,,,,,,,,,,,,,,,,,,,,,DSCN8944-div1-zone_tbs_kj1_2jb,,fermān_sūret,fermān,
,,,2050-12-30,1615-03-15|1615-03-16,,,div1,,,,Datum: 15. safer 1024 - 16. mart 1615,,,,,,,,,,,,,,,,,,,,,,DSCN8944-div1-zone_kgr_4j1_2jb,,summary_Croatian,summary,
,,,1855-02-12,1855-02-12,,,div1,,,,"... fī 25 Ca sene 1271



...",,,,,,,,,,,,,,,,,,,,,,DSCN0129-div1-zone_w5s_znv_2jb,,tapu_senedi_sūret,tapu,
,,,2050-12-30,1855-09-11,,,div1,,,,... 1271.,,,,,,,,,,,,,,,,,,,,,,DSCN0129-div1-zone_j1n_d4v_2jb,,summary_Croatian,summary,
,,,1830-06-20,1830-06-20,,,div1,,,,"Hüve
                    Vech-i tahrīr-i temessük oldur ki
                    işbu bin iki yüz krık beş senesinin Mart ibtidāsından Şubat ...-na değin üç yüz
                    altmış ... karyesinden ... İbrahīm Ağa ...-larından
                    dört yüz elli gururş ... üzere ... eyledüm
                    



 ... 



... fī",,,,,,,,,,,,,,,,,,,,,,DSCN0115-div1-zone_xlp_h2v_2jb,,temessük,temessük,
,,,2050-12-30,1832,,,div1,,,,... 1832.,,,,,,,,,,,,,,,,,,,,,,DSCN0115-div1-zone_krf_k2v_2jb,,summary_Croatian,summary,
,,,1824-06-22,1824-06-22,,,div1,,,,"... fī 25 L sene 239



...




...",,,,,,,,,,,,,,,,,,,,,,DSCN9125-div1-zone_nyt_qdw_glb,,EMIN,emin,
,,,2050-12-30,1824,,,div1,,,,... 1824 ...,,,,,,,,,,,,,,,,,,,,,,DSCN9125-div1-zone_ows_4dw_glb,,summary_Croatian,summary,
,,,1785-11-01,1785-11-01,,,div1,,,,"... sene 1199




...",,,,,,,,,,,,,,,,,,,,,,DSCN2070-div1-zone_nnf_hk5_bmb,,mürāsele,mürāsele,
,,,1794-07-27,1793-10-06|1794-07-27,,,div1,,,,"işbu bin iki yüz sekiz senesinde Martı ibtidāsında der ...
          ... fī sene 1208



... 



...





... 



...





...",,,,,,,,,,,,,,,,,,,,,,DSCN9079-div1-zone_vmr_rdt_flb,,EMIN,emin,
,,,2050-12-30,1794,,,div1,,,,... 1794 ...,,,,,,,,,,,,,,,,,,,,,,DSCN9079-div1-zone_jdf_qdt_flb,,summary_Croatian,summary,
,,,2050-12-30,,,,div1,,,,"... fī
					




...
							






...
							






...
							






...
							






...",,,,,,,,,,,,,,,,,,,,,,DSCN2487-2-div1-zone_k15_kxx_ssb,,sened,sened,
,,,2050-12-30,,,,div1,,,,"... fī
					




...",,,,,,,,,,,,,,,,,,,,,,DSCN2487-2-div1-zone_gph_vxx_ssb,,sened,sened,
,,date_cert_low,1790-09-23,1790-09-23,,,div1,,,,"... fī 15 M sene1205



...




...",,,,,,,,,,,,,,,,,,,,,,DSCN9045-div1-zone_tdg_kpp_xkb,,EMIN,emin,
,,,1816-08-12,1816-08-12,,,div1,,,,"... fī 19 N sene 231



...



...





...",,,,,,,,,,,,,,,,,,,,,,DSCN9086-div1-zone_fxx_xxz_flb,,EMIN,emin,
,,,2050-12-30,,,,div1,,,,...,,,,,,,,,,,,,,,,,,,,,,DSCN9086-div1-zone_ngp_wxz_flb,,summary_Croatian,summary,
,,date_cert_low,1818-05-30,1818-10-29|1818-05-30,,,div1,,,,"bin iki yüz otuz üç senesine mahsūben ...
          ... fī 25 Receb sene 33



...




...",,,,,,,,,,,,,,,,,,,,,,DSCN2448-div1-zone_rl4_glv_dmb,,EMIN,emin,
,,,1846-12-29,1846-12-29,,,div1,,,,"... fī 11 M sene 263



...",,,,,,,,,,,,,,,,,,,,,,DSCN0539-div1-zone_nnf_wt3_2mb,,ʿarz-ıhāl,ʿarzıhāl,
,,,2050-12-30,,,,div1,,,,...,,,,,,,,,,,,,,,,,,,,,,DSCN0539-div1-zone_bml_153_2mb,,unknown,unknown,
,,,2050-12-30,,,,div1,,,,...,,,,,,,,,,,,,,,,,,,,,,DSCN0539-div1-zone_ot2_c53_2mb,,unknown,unknown,
,,,1822-09-23,1822-09-23,,,div1,,,,"... hurira fī 7 M sene 38




...",,,,,,,,,,,,,,,,,,,,,,DSCN2474-div1-zone_cnz_vxv_dmb,,mürāsele,mürāsele,
,,,1822,1822,,,div1,,,,"...
					... 1822",,,,,,,,,,,,,,,,,,,,,,DSCN2474-div1-zone_ims_hyv_dmb,,summary_Croatian,summary,
,,,1832-01-24,1832-01-24,,,div1,,,,"... fī 21 Ş sene 1247



...",,,,,,,,,,,,,,,,,,,,,,DSCN0263-div1-zone_x5j_dj5_xjb,,EMIN,emin,
,,,1838-03-25,1838-03-25,,,div1,,,,"işbu bin iki yüz elli uç senesinde der ... 



...




...",,,,,,,,,,,,,,,,,,,,,,DSCN9247-div1-zone_wsv_3xg_nlb,,EMIN,emin,
,,,2050-12-30,1838|1838-03-25,,,div1,,,,... 1838. - 1253,,,,,,,,,,,,,,,,,,,,,,DSCN9247-div1-zone_qtt_gxg_nlb,,summary_Croatian,summary,
,,date_cert_low,1776-02-17,1776-02-17,,,div1,,,,"... fī 27 Zı'l-hicce sene 189




...",,,,,,,,,,,,,,,,,,,,,,DSCN2306-div1-zone_ufs_zqg_dmb,,mürāsele,mürāsele,
,,,2050-12-30,1776,,,div1,,,,"...
          1776",,,,,,,,,,,,,,,,,,,,,,DSCN2306-div1-zone_jlp_brg_dmb,,summary_Croatian,summary,
,,,1820-10-06,1820-10-06,,,div1,,,,"işbu bin iki yüz otuz beş senesinde der ... 



...



...





...",,,,,,,,,,,,,,,,,,,,,,DSCN9253-div1-zone_bpm_c1h_nlb,,EMIN,emin,
,,,2050-12-30,1821|1820-10-06,,,div1,,,,1821 ... 1235.,,,,,,,,,,,,,,,,,,,,,,DSCN9253-div1-zone_o2f_2bh_nlb,,summary_Croatian,summary,
,,,1748-09-21,1748-09-21,,,div1,,,,"... hurira fī Ramazānı'l-mubārek sene ahad ve sittin ve mie ve elif



...



...





...",,,,,,,,,,,,,,,,,,,,,,DSCN0511-div1-zone_qqf_3wc_2mb,,hüccet,hüccet,
,,,1821-04-02,1821-04-02,,,div1,,,,"... fī 29 C sene 1236



... Ahmad emīn-i mukātaʿa Kirşevo M



...",,,,,,,,,,,,,,,,,,,,,,DSCN0277-div1-zone_ljv_s25_xjb,,EMIN,emin,
,,,2050-12-30,1821,,,div1,,,,D. 1821.,,,,,,,,,,,,,,,,,,,,,,DSCN0277-div1-zone_iqz_v25_xjb,,summary_Croatian,summary,
,,,1777-04-07,1777-04-07,,,div1,,,,"... fİ'l-yevmi'l-tāsiʿ ve ʿaşrīn min Saferi'l-... sene
            ahadā ve tisʿīn
ve mie ve elif



...



...





...



...",,,,,,,,,,,,,,,,,,,,,,DSCN1800-div1-zone_srk_t1j_cjb,,hüccet,hüccet,
,,,1777-06-22,1777-06-22,,,div1,,,,"... fī 17 Ca sene 191



...



...",,,,,,,,,,,,,,,,,,,,,,DSCN1800-div1-zone_whw_y1j_cjb,,buyuruldu,buyuruldu,
,,,2050-12-30,1777,,,div1,,,,... 1777 ...,,,,,,,,,,,,,,,,,,,,,,DSCN1800-div1-zone_ugb_cbj_cjb,,summary_Croatian,summary,
,,,1713-05-25,1713-05-25,,,div1,,,,"... fī gürre-i Cemaziye'l-evvel sene hıms ve ʿaşrīn ve mie ve elif



...



...",,,,,,,,,,,,,,,,,,,,,,DSCN1814-div1-zone_s1q_tn4_cjb,,hüccet,hüccet,
,,,1864-05-26,1864-05-26,,,div1,,,,"... fī 20 ... sene 1280




...
						



...
							





...
						



...
							





...
						



...
							





...
						



...",,,,,,,,,,,,,,,,,,,,,,DSCN1810-div1-zone_a4p_1l4_cjb,,ʿilmühaber_tapu_senedi,ʿilmühaber,
,,,2050-12-30,,,,div1,,,,"...



...",,,,,,,,,,,,,,,,,,,,,,DSCN1804-div1-zone_e4d_g2j_cjb,,ʿarz-ı_hāl,ʿarzıhāl,
,,,2050-12-30,1805,,,div1,,,,... 1805.,,,,,,,,,,,,,,,,,,,,,,DSCN1804-div1-zone_ekd_k2j_cjb,,summary_Croatian,summary,
,,date_cert_unknown,1824-01-08,1824-01-08,,,div1,,,,"... fī 7 Cemaziye'l-evvel sene 1239




...",,,,,,,,,,,,,,,,,,,,,,DSCN2458-div1-zone_gj5_ksv_dmb,,mürāsele,mürāsele,
,,,2050-12-30,,,,div1,,,,"... fī
					




...
							






...
							






...
							






...
							






...",,,,,,,,,,,,,,,,,,,,,,DSCN2485-4-div1-zone_fp4_1vx_ssb,,sened,sened,
,,,2050-12-30,,,,div1,,,,"... fī
					




...",,,,,,,,,,,,,,,,,,,,,,DSCN2485-4-div1-zone_iv2_4vx_ssb,,sened,sened,
,,,1785-12-27,1785-12-27,,,div1,,,,"... 25 S sene 1200




...",,,,,,,,,,,,,,,,,,,,,,DSCN2464-div1-zone_ufw_p5v_dmb,,tezkire,tezkire,
,,,2050-12-30,1785,,,div1,,,,"...
          ... 1785.",,,,,,,,,,,,,,,,,,,,,,DSCN2464-div1-zone_l1l_t5v_dmb,,summary_Croatian,summary,
,,,1837-05-02,1837-04-05|1837-05-02,,,div1,,,,"işbu bin iki yüz elli iki senede ... 
... fī 27 M sene 253



...



...",,,,,,,,,,,,,,,,,,,,,,DSCN0273-div1-zone_knk_1f5_xjb,,EMIN,emin,
,,,2050-12-30,1837,,,div1,,,,... 1837 od ...,,,,,,,,,,,,,,,,,,,,,,DSCN0273-div1-zone_dyd_df5_xjb,,summary_Croatian,summary,
,,,1780-12-25,1780-12-25,,,div1,,,,"... sene 1194



...",,,,,,,,,,,,,,,,,,,,,,DSCN0515-div1-zone_svx_syc_2mb,,EMIN,emin,
,,,1832-05-20,1832-05-29|1832-05-20,,,div1,,,,"işbu bin iki yüz krık yedi senesinde der ...
          fī 20 Z sene 247



... fī 



...





...",,,,,,,,,,,,,,,,,,,,,,DSCN9257-div1-zone_zbr_hdh_nlb,,EMIN,emin,
,,,2050-12-30,1832-05-29,,,div1,,,,"1247. 
          Nno 14.",,,,,,,,,,,,,,,,,,,,,,DSCN9257-div1-zone_yg1_gdh_nlb,,summary_Croatian,summary,
,,,2050-12-30,,,,div1,,,,...,,,,,,,,,,,,,,,,,,,,,,DSCN2302-div1-zone_ncd_2pg_dmb,,unknown_Croatian,unknown,
,,,1770-12-30,1770-12-30,,,div1,,,,... fi'l-yevmi'l-sālis ʿaşar min şehr Ramazānı'l-mubārek sene 1184,,,,,,,,,,,,,,,,,,,,,,DSCN0501-div1-zone_mcj_c5c_2mb,,iʿlām_maʿrūz,iʿlām,
,,,2050-12-30,1770,,,div1,,,,"... 1770
...",,,,,,,,,,,,,,,,,,,,,,DSCN0501-div1-zone_d4n_25c_2mb,,summary_Croatian,summary,
,,,1772-04-02,1772-04-02,,,div1,,,,"işbu bin yüz seksen beş senede der ...



...




...",,,,,,,,,,,,,,,,,,,,,,DSCN9243-div1-zone_olx_vxs_mlb,,EMIN,emin,
,,,2050-12-30,,,,div1,,,,...,,,,,,,,,,,,,,,,,,,,,,DSCN9243-div1-zone_mws_sxs_mlb,,summary_Croatian,summary,
,,,1834-01-08,1834-01-08,,,div1,,,,"... fī 27 Ş sene 249




... Mustafa ...",,,,,,,,,,,,,,,,,,,,,,DSCN0267-div1-zone_vlw_f35_xjb,,mürāsele,mürāsele,
,,,2050-12-30,,,,div1,,,,...,,,,,,,,,,,,,,,,,,,,,,DSCN0267-div1-zone_fgg_335_xjb,,summary_Croatian,summary,
,,,1837-12-25,1837-12-25,,,div1,,,,... fī 28 N sene 1253,,,,,,,,,,,,,,,,,,,,,,DSCN0930-div1-zone_xtr_c1z_y3b,,takvīm-i_vekāyi,takvīm-i_vekāyi,
,,,1795-10-31,1795-10-31,,,div1,,,,"Maʿrūz-ı ...
... fī 18 R 1210",,,,,,,,,,,,,,,,,,,,,,DSCN0924-div1-zone_rrm_gwy_y3b,,iʿlām,iʿlām,
,,,2050-12-30,1796,,,div1,,,,... 1796,,,,,,,,,,,,,,,,,,,,,,DSCN0924-div1-zone_ddh_3wy_y3b,,summary_Croatian,summary,
,,,1826-05-02,1826-05-02,,,div1,,,,"... fī 25 N sene 1241



...



...",,,,,,,,,,,,,,,,,,,,,,DSCN9082-div1-zone_fq4_v5z_flb,,EMIN,emin,
,,,2050-12-30,1826,,,div1,,,,... 1826.,,,,,,,,,,,,,,,,,,,,,,DSCN9082-div1-zone_tfw_t5z_flb,,summary_Croatian,summary,
,,,1841-05-15,1841-05-15,,,div1,,,,... 24 Ra 257,,,,,,,,,,,,,,,,,,,,,,DSCN0918-div1-zone_lh1_cty_y3b,,kassām_defteri,kassām,
,,,2050-12-30,,,,div1,,,,"... fī
					




...
							






...
							






...
							






...
							






...",,,,,,,,,,,,,,,,,,,,,,DSCN2487-6-div1-zone_rzv_pxx_ssb,,sened,sened,
,,,2050-12-30,,,,div1,,,,"... fī
					




...",,,,,,,,,,,,,,,,,,,,,,DSCN2487-6-div1-zone_ij4_1yx_ssb,,sened,sened,
,,date_cert_low,1780-08-17,1780-08-17,,,div1,,,,"... hurira fī 17 Ş sene 194



...



...",,,,,,,,,,,,,,,,,,,,,,DSCN2100-div1-zone_rgy_x4j_cmb,,mürāsele,mürāsele,
,,,2050-12-30,,,,div1,,,,...,,,,,,,,,,,,,,,,,,,,,,DSCN2100-div1-zone_ir2_bpj_cmb,,summary_Croatian,summary,
,,date_cert_low,1817-11-08,1817-11-08,,,div1,,,,"... sene 1232



...




...",,,,,,,,,,,,,,,,,,,,,,DSCN9055-div1-zone_vtk_r4c_ykb,,EMIN,emin,
,,,1810-02-19,1811-01-24|1810-02-19,,,div1,,,,"işbu bin iki yüz yiğirmi beş senesinin der ... 
          fī 15 M sene 225



...



...",,,,,,,,,,,,,,,,,,,,,,DSCN9041-div1-zone_evj_gnp_xkb,,EMIN,emin,
,,,2050-12-30,1810,,,div1,,,,... 1810 ...,,,,,,,,,,,,,,,,,,,,,,DSCN9041-div1-zone_wh1_fnp_xkb,,summary_Croatian,summary,
,,,1798-06-13,1797-08-23|1798-06-13,,,div1,,,,"işbu bin iki yüz on iki senesinde Martı ibtidāsında der ...
          ... sene 1212



...




...",,,,,,,,,,,,,,,,,,,,,,DSCN9109-div1-zone_g1v_x4v_glb,,EMIN,emin,
,,,2050-12-30,1798,,,div1,,,,... 1798 ...,,,,,,,,,,,,,,,,,,,,,,DSCN9109-div1-zone_d5b_q4v_glb,,summary_Croatian,summary,
,,,2050-12-30,,,,div1,,,,"... fī 



...



...",,,,,,,,,,,,,,,,,,,,,,DSCN2074-div1-zone_ifh_gm5_bmb,,tezkire,tezkire,
,,,2050-12-30,,,,div1,,,,...,,,,,,,,,,,,,,,,,,,,,,DSCN2074-div1-zone_dxg_km5_bmb,,unkown,unknown,
,,,2050-12-30,,,,div1,,,,...,,,,,,,,,,,,,,,,,,,,,,DSCN2074-div1-zone_k2c_lm5_bmb,,summary_Croatian,summary,
,,,1867-06-05,1867-06-05,,,div1,,,,"... fī 3 Şubat sene 284




...






...",,,,,,,,,,,,,,,,,,,,,,DSCN0663-div1-zone_xcn_cgq_2mb,,unknown,unknown,
,,,2050-12-30,,,,div1,,,,...,,,,,,,,,,,,,,,,,,,,,,DSCN0663-div1-zone_w3w_fgq_2mb,,summary_Croatian,summary,
,,,1770-04-16,1770-04-16,,,div1,,,,"fī 21 ... sene 1183 

 ... 

 ... fī",,,,,,,,,,,,,,,,,,,,,,DSCN0105-div1-zone_ogh_2w5_2jb,,temessük,temessük,
,,,2050-12-30,,,,div1,,,,...,,,,,,,,,,,,,,,,,,,,,,DSCN0105-div1-zone_mrg_3w5_2jb,,summary_Croatian,summary,
,,date_cert_low,1820-04-19,1820-10-06|1820-04-19,,,div1,,,,"Hüve
					Vech-i tahrīr-i hurūf budur ki
					işbu bin iki yüz otüz beş senesinde iltizām ʿuhdemize bulunan
					Kirşevo mukātaʿa-yı kurālarında KRACOBE ve DAVAN ve LOPATA ve Dubuniçe
ve KOSINE ve RZUNIÇE ve İNİÇE ve GRAVNİÇE olan ʿalākasızdan hāsıl
					olan aʿaşār-ı şerʿisine ve cāizdan hāsul olan ... aʿaşār-
					ine tapu ... işbu yine ...
					...hāsul olan aʿaşārine
					tālib ve ... olan ... ruhbān başını gardiyān-ı
						mesfūrına iki yüz yiğirmi ... ve mesfūr dahi
					ferāgat kabūl eyleyüp ... olan tarafımızdan
					edā ve teslīm eyleyüp yedine işbu temessük iʿtā olundu mādem ki
					tarafımızdan ve taraf-ı āhardan kimesne māniʿ olunmaya
					fī 7 Racab sene 1235



...
						Mustafa
Emin
						MMM 


...",,,,,,,,,,,,,,,,"ruhbān başını gardiyān-ı
						mesfūrına|Mustafa",,Kirşevo|KRACOBE|DAVAN|LOPATA|Dubuniçe|KOSINE|RZUNIÇE|İNİÇE|GRAVNİÇE,,,,DSCN0111-div1-zone_mw5_pcv_2jb,,EMIN_temessük,emin,
,,,2050-12-30,,,,div1,,,,"600
					120
					720
					012
					003 36
					735 36",,,,,,,,,,,,,,,,,,,,,,DSCN0111-div1-zone_ydd_5cv_2jb,,note,note,
,,,2050-12-30,1820,,,div1,,,,1820,,,,,,,,,,,,,,,,,,,,,,DSCN0111-div1-zone_jhd_vcv_2jb,,note_Croatian,note,
,,,1857-03-20,1857-03-20,,,div1,,,,"... fi'l-yevmi'l-hāmis ve'l-ʿaşrūn min şehr Recebi'l-... sene
suls ve sabʿīn ve mieteyn ve elif



...



...",,,,,,,,,,,,,,,,,,,,,,DSCN1780-div1-zone_rsh_2k3_cjb,,kâğıt,kâğıt,
,,,2050-12-30,1857|1838-10-17,,,div1,,,,"... 1857
gr 110.
Nno 27. Redjep 1254",,,,,,,,,,,,,,,,,,,,,,DSCN1780-div1-zone_irc_hk3_cjb,,summary_Croatian,summary,
,,,2050-12-30,1808,,,div1,,,,... 1808.,,,,,,,,,,,,,,,,,,,,,,DSCN2289-div1-zone_qfz_cjg_dmb,,unknown_Croatian,unknown,
,,,1853-03-31,1853-03-31,,,div1,,,,"... evāhir şehr Cemaziye'l-āhir sene tisʿ ve sittīn ve mieteyn ve elif



...




...",,,,,,,,,,,,,,,,,,,,,,DSCN8940-div1-zone_qm3_d31_2jb,,fermān,fermān,
,,,2050-12-30,,,,div1,,,,...,,,,,,,,,,,,,,,,,,,,,,DSCN8940-div1-zone_pry_231_2jb,,tuğra,tuğra,
,,,2050-12-30,1853-03-31|1853-04-01,,,div1,,,,Datum: III dekada džemaziul ahira 1269 - 1-9 aprila 1853,,,,,,,,,,,,,,,,,,,,,,DSCN8940-div1-zone_swm_h31_2jb,,summary_Croatian,summary,
,,,2050-12-30,,,,div1,,,,"... fī
					




...
							






...",,,,,,,,,,,,,,,,,,,,,,DSCN2483-2-div1-zone_vfb_ygb_2mb,,sened,sened,
,,,2050-12-30,,,,div1,,,,...,,,,,,,,,,,,,,,,,,,,,,DSCN2483-2-div1-zone_y5c_xhb_2mb,,sened,sened,
,,date_cert_medium,1788-01-09,1788-01-09,,,div1,,,,"... fī gürre Rebī'ü'l-āhir sene
                  1202



...",,,,,,,,,,,,,,,,,,,,,,DSCN1743-div1-zone_m2n_f2h_cjb,,iʿlām,iʿlām,
,,,1784-02-20,1784-02-20,,,div1,,,,"... fī Rebi'ü'l-evvel sene 1198



...",,,,,,,,,,,,,,,,,,,,,,DSCN1757-div1-zone_zy1_rnh_cjb,,mürāsele,mürāsele,
,,,1784-01-06,1784-01-06,,,div1,,,,buyuruldu fī 13 S sene 198,,,,,,,,,,,,,,,,,,,,,,DSCN1757-div1-zone_pv1_tnh_cjb,,buyuruldu,buyuruldu,
,,,2050-12-30,1784|1784-11-12,,,div1,,,,"... 1784 ...
... 1198. ...",,,,,,,,,,,,,,,,,,,,,,DSCN1757-div1-zone_rjg_wnh_cjb,,summary_Croatian,summary,
,,,1792-05-26,1792-05-26,,,div1,,,,"... hurira fī 5 L sene 1206



...



...",,,,,,,,,,,,,,,,,,,,,,DSCN0449-div1-zone_x12_jxb_2mb,,iʿlām_maʿrūz,iʿlām,
,,,1792-06-03,1792-06-03,,,div1,,,,"... fī 13 L sene 206



...



...",,,,,,,,,,,,,,,,,,,,,,DSCN0449-div1-zone_nmc_mxb_2mb,,buyuruldu,buyuruldu,
,,,1837-04-05,1837-04-05,,,div1,,,,"işbu bin iki yüz elli iki senesinde der ... 
          



...




...",,,,,,,,,,,,,,,,,,,,,,DSCN9323-div1-zone_o54_hgm_ylb,,EMIN,emin,
,,,2050-12-30,1837-04-05,,,div1,,,,1252. Nno 13.,,,,,,,,,,,,,,,,,,,,,,DSCN9323-div1-zone_ovs_dgm_ylb,,summary_Croatian,summary,
,,,1839-06-04,1839-06-04,,,div1,,,,"... fī 22 Ra sene 55




...",,,,,,,,,,,,,,,,,,,,,,DSCN2276-div1-zone_l4f_mdg_dmb,,defter,defter,
,,,2050-12-30,,,,div1,,,,...,,,,,,,,,,,,,,,,,,,,,,DSCN2262-div1-zone_v4k_qvf_dmb,,unknown,unknown,
,,,2050-12-30,,,,div1,,,,...,,,,,,,,,,,,,,,,,,,,,,DSCN2262-div1-zone_gws_rvf_dmb,,unknown,unknown,
,,,1872-02-19,1872-02-19,,,div1,,,,"... fī 10 sene 88



...



...",,,,,,,,,,,,,,,,,,,,,,DSCN9337-div1-zone_wch_vj1_zlb,,unkown,unknown,
,,,1788-06-06,1788-06-06,,,div1,,,,"... fī 3 N sene 1202



...



...",,,,,,,,,,,,,,,,,,,,,,DSCN8997-div1-zone_dwr_4my_wkb,,unkown,unknown,
,,,2050-12-30,,,,div1,,,,... 8642,,,,,,,,,,,,,,,,,,,,,,DSCN8997-div1-zone_o5p_mmy_wkb,,unknown,unknown,
,,,1849-11-14,1849-11-14|1849-11-14,,,div1,,,,"işbu bin iki yüz altmış beş senesinde ...
... sene 65



...



...",,,,,,,,,,,,,,,,,,,,,,DSCN0312-div1-zone_cns_wx4_2kb,,EMIN,emin,
,,,2050-12-30,1847-12-07|1849-11-14,,,div1,,,,"... 1263.
... 1265.",,,,,,,,,,,,,,,,,,,,,,DSCN0312-div1-zone_ggq_cy4_2kb,,summary_Croatian,summary,
,,,1858-08-09,1858-08-09,,,div1,,,,... 1274,,,,,,,,,,,,,,,,,,,,,,DSCN1018-div1-zone_w42_dxg_z3b,,unkonown_Croatian,unknown,
,,,2050-12-30,,,,div1,,,,,,,,,,,,,,,,,,,,,,,,,,DSCN1018-div1-zone_fhc_fxg_z3b,,summary_Ottoman,summary,
